iter,objective,gap,alpha
185,1.286034e+06,9.131013e-06,0.001654
186,1.286034e+06,2.356710e-05,0.010330
187,1.286034e+06,1.624629e-05,0.003971
188,1.286034e+06,7.912474e-06,0.001425
189,1.286034e+06,2.282822e-05,0.009783
190,1.286034e+06,1.536030e-05,0.003706
191,1.286034e+06,8.417766e-06,0.001482
192,1.286034e+06,1.886803e-05,0.008001
193,1.286034e+06,1.214777e-05,0.002867
194,1.286034e+06,2.045216e-05,0.009105
195,1.286034e+06,9.867899e-06,0.001617
196,1.286034e+06,7.198955e-06,0.001762
197,1.286034e+06,1.817196e-05,0.007473
198,1.286034e+06,1.059893e-05,0.002172
199,1.286034e+06,7.998072e-06,0.001451
200,1.286034e+06,2.499673e-05,0.011192
201,1.286034e+06,1.387661e-05,0.003087
202,1.286034e+06,7.108899e-06,0.001262
203,1.286034e+06,1.860997e-05,0.008074
204,1.286034e+06,1.286470e-05,0.003108
205,1.286034e+06,1.937284e-05,0.007823
206,1.286034e+06,9.088712e-06,0.001489
207,1.286034e+06,1.696995e-05,0.006786
208,1.286034e+06,1.288865e-05,0.003220
209,1.286034e+06,2.139035e-05,0.008906
210,1.286034e+06,1.050743e-05,0.001728
211,1.286034e+06,1.591882e-05,0.006109
212,1.286034e+06,1.175346e-05,0.002910
213,1.286034e+06,6.983468e-06,0.001265
214,1.286034e+06,1.495263e-05,0.006294
215,1.286034e+06,8.027502e-06,0.001937
216,1.286034e+06,1.581190e-05,0.006779
217,1.286034e+06,1.008895e-05,0.002331
218,1.286034e+06,9.292085e-06,0.001698
219,1.286034e+06,2.194522e-05,0.008608
220,1.286034e+06,1.245961e-05,0.003005
221,1.286034e+06,1.859550e-05,0.008035
222,1.286034e+06,9.393145e-06,0.001530
223,1.286034e+06,1.578205e-05,0.006201
224,1.286034e+06,1.282470e-05,0.003194
225,1.286034e+06,2.032537e-05,0.009034
226,1.286034e+06,1.129464e-05,0.001804
227,1.286034e+06,1.498289e-05,0.005863
228,1.286034e+06,1.095550e-05,0.002585
229,1.286034e+06,6.148932e-06,0.001102
230,1.286034e+06,1.786276e-05,0.007768
231,1.286034e+06,1.061834e-05,0.002425
232,1.286034e+06,1.496643e-05,0.006226
233,1.286034e+06,7.180830e-06,0.001208
234,1.286034e+06,2.143050e-05,0.008455
235,1.286034e+06,7.706337e-06,0.001258
236,1.286034e+06,6.779747e-06,0.001702
237,1.286034e+06,1.536939e-05,0.007095
238,1.286034e+06,9.594728e-06,0.002305
239,1.286034e+06,1.873796e-05,0.008368
240,1.286034e+06,8.740096e-06,0.001367
241,1.286034e+06,6.699825e-06,0.001696
242,1.286034e+06,1.382828e-05,0.005918
243,1.286034e+06,5.612477e-06,0.000922
244,1.286034e+06,1.833784e-05,0.007246
245,1.286034e+06,1.090749e-05,0.002719
246,1.286034e+06,6.717085e-06,0.001277
247,1.286034e+06,1.868876e-05,0.008628
248,1.286034e+06,1.196144e-05,0.002635
249,1.286034e+06,6.478560e-06,0.001177
250,1.286034e+06,1.387530e-05,0.005769
251,1.286034e+06,9.565902e-06,0.002262
252,1.286034e+06,1.420951e-05,0.005620
253,1.286034e+06,7.593960e-06,0.001832
254,1.286034e+06,6.949146e-06,0.001317
255,1.286034e+06,1.614133e-05,0.007699
256,1.286034e+06,1.183121e-05,0.002815
257,1.286034e+06,6.469628e-06,0.001184
258,1.286034e+06,1.943341e-05,0.008130
259,1.286034e+06,1.048826e-05,0.002032
260,1.286034e+06,1.184472e-05,0.005037
261,1.286034e+06,6.661052e-06,0.001135
262,1.286034e+06,1.873585e-05,0.008050
263,1.286034e+06,1.097372e-05,0.002653
264,1.286034e+06,6.760227e-06,0.001267
265,1.286034e+06,1.353626e-05,0.006180
266,1.286034e+06,1.122253e-05,0.002689
267,1.286034e+06,1.581815e-05,0.006697
268,1.286034e+06,7.288157e-06,0.001160
269,1.286034e+06,5.624300e-06,0.001404
270,1.286034e+06,1.729183e-05,0.007984
271,1.286034e+06,7.959193e-06,0.001304
272,1.286034e+06,1.144406e-05,0.004508
273,1.286034e+06,9.447615e-06,0.002316
274,1.286034e+06,1.335556e-05,0.005805
275,1.286034e+06,6.658163e-06,0.001050
276,1.286034e+06,1.246744e-05,0.004690
277,1.286034e+06,9.500488e-06,0.002381
278,1.286034e+06,1.748848e-05,0.007372
279,1.286034e+06,7.700337e-06,0.001235
280,1.286034e+06,1.268579e-05,0.005192
281,1.286034e+06,1.009092e-05,0.002449
282,1.286034e+06,5.302992e-06,0.000951
283,1.286034e+06,1.494319e-05,0.007328
284,1.286034e+06,9.115341e-06,0.002038
285,1.286034e+06,5.468346e-06,0.000982
286,1.286034e+06,1.899250e-05,0.007197
287,1.286033e+06,9.668274e-06,0.002319
288,1.286033e+06,5.538976e-06,0.001006
289,1.286033e+06,1.290034e-05,0.005499
290,1.286033e+06,9.552173e-06,0.002337
291,1.286033e+06,1.079721e-05,0.004736
292,1.286033e+06,5.197193e-06,0.000869
293,1.286033e+06,1.665531e-05,0.007003
294,1.286033e+06,1.014057e-05,0.002113
295,1.286033e+06,5.753312e-06,0.001040
296,1.286033e+06,1.141066e-05,0.004958
297,1.286033e+06,8.141003e-06,0.001879
298,1.286033e+06,1.496119e-05,0.006925
299,1.286033e+06,8.435491e-06,0.001352
300,1.286033e+06,1.219954e-05,0.005204
301,1.286033e+06,9.723661e-06,0.002384
302,1.286033e+06,1.257568e-05,0.004806
303,1.286033e+06,6.544762e-06,0.001096
304,1.286033e+06,1.207646e-05,0.005438
305,1.286033e+06,9.263057e-06,0.002072
306,1.286033e+06,1.458279e-05,0.006557
307,1.286033e+06,8.282382e-06,0.001352
308,1.286033e+06,9.644288e-06,0.003808
309,1.286033e+06,8.168642e-06,0.001981
310,1.286033e+06,1.105076e-05,0.004920
311,1.286033e+06,6.304337e-06,0.001023
312,1.286033e+06,1.151791e-05,0.004901
313,1.286033e+06,9.620469e-06,0.002284
314,1.286033e+06,1.488915e-05,0.006876
315,1.286033e+06,8.142346e-06,0.001306
316,1.286033e+06,9.091506e-06,0.003170
317,1.286033e+06,6.707776e-06,0.001675
318,1.286033e+06,8.960497e-06,0.003301
319,1.286033e+06,3.188662e-06,0.000537
320,1.286033e+06,1.122205e-05,0.005386
321,1.286033e+06,6.941808e-06,0.001124
322,1.286033e+06,1.344428e-05,0.005352
323,1.286033e+06,9.303921e-06,0.002237
324,1.286033e+06,1.455569e-05,0.006121
325,1.286033e+06,6.580870e-06,0.001076
326,1.286033e+06,9.450234e-06,0.003886
327,1.286033e+06,8.824933e-06,0.002063
328,1.286033e+06,9.758024e-06,0.004511
329,1.286033e+06,5.224238e-06,0.000859
330,1.286033e+06,1.263688e-05,0.004896
331,1.286033e+06,9.266398e-06,0.002265
332,1.286033e+06,5.168745e-06,0.000943
333,1.286033e+06,1.296732e-05,0.006059
334,1.286033e+06,8.661032e-06,0.002079
335,1.286033e+06,4.352329e-06,0.000768
336,1.286033e+06,9.376900e-06,0.004100
337,1.286033e+06,6.395544e-06,0.001375
338,1.286033e+06,1.331733e-05,0.005511
339,1.286033e+06,5.223157e-06,0.000880
340,1.286033e+06,1.228711e-05,0.004957
341,1.286033e+06,8.435869e-06,0.001753
342,1.286033e+06,4.329111e-06,0.000790
343,1.286033e+06,1.072120e-05,0.004989
344,1.286033e+06,8.236724e-06,0.002014
345,1.286033e+06,4.431436e-06,0.000759
346,1.286033e+06,1.429358e-05,0.006277
347,1.286033e+06,7.659950e-06,0.001699
348,1.286033e+06,4.406687e-06,0.000773
349,1.286033e+06,9.710268e-06,0.004122
350,1.286033e+06,8.296661e-06,0.002001
351,1.286033e+06,9.453242e-06,0.004182
352,1.286033e+06,4.573790e-06,0.000743
353,1.286033e+06,1.322633e-05,0.005507
354,1.286033e+06,8.387245e-06,0.002021
355,1.286033e+06,4.750650e-06,0.000837
356,1.286033e+06,8.890669e-06,0.003841
357,1.286033e+06,7.087341e-06,0.001730
358,1.286033e+06,4.067356e-06,0.000718
359,1.286033e+06,1.332262e-05,0.005993
360,1.286033e+06,7.640117e-06,0.001730
361,1.286033e+06,4.101637e-06,0.000721
362,1.286033e+06,1.160043e-05,0.004621
363,1.286033e+06,7.272317e-06,0.001770
364,1.286033e+06,1.030767e-05,0.004664
365,1.286033e+06,5.505594e-06,0.000927
366,1.286033e+06,1.065523e-05,0.004254
367,1.286033e+06,8.106729e-06,0.001958
368,1.286033e+06,3.819866e-06,0.000679
369,1.286033e+06,1.017696e-05,0.004539
370,1.286033e+06,6.830635e-06,0.001487
371,1.286033e+06,8.524802e-06,0.003086
372,1.286033e+06,3.687958e-06,0.000634
373,1.286033e+06,1.248015e-05,0.005694
374,1.286033e+06,5.837723e-06,0.000962
375,1.286033e+06,5.113711e-06,0.001283
376,1.286033e+06,1.282644e-05,0.005982
377,1.286033e+06,8.090417e-06,0.001865
378,1.286033e+06,4.478114e-06,0.000786
379,1.286033e+06,8.998547e-06,0.003940
380,1.286033e+06,5.665392e-06,0.001113
381,1.286033e+06,1.142732e-05,0.004744
382,1.286033e+06,4.682570e-06,0.000790
383,1.286033e+06,1.043979e-05,0.004632
384,1.286033e+06,7.637950e-06,0.001924
385,1.286033e+06,4.589242e-06,0.000791
386,1.286033e+06,1.215352e-05,0.005581
387,1.286033e+06,6.945159e-06,0.001589
388,1.286033e+06,3.945395e-06,0.000716
389,1.286033e+06,8.876958e-06,0.003806
390,1.286033e+06,7.449185e-06,0.001739
391,1.286033e+06,1.015528e-05,0.004620
392,1.286033e+06,5.071974e-06,0.000825
393,1.286033e+06,3.974853e-06,0.000988
394,1.286033e+06,1.113838e-05,0.004195
395,1.286033e+06,4.907211e-06,0.001194
396,1.286033e+06,3.941643e-06,0.000715
397,1.286033e+06,1.092915e-05,0.005031
398,1.286033e+06,6.858228e-06,0.001632
399,1.286033e+06,3.876186e-06,0.000704
400,1.286033e+06,1.165563e-05,0.005466
401,1.286033e+06,7.501625e-06,0.001639
402,1.286033e+06,3.661293e-06,0.000588
403,1.286033e+06,8.111492e-06,0.003549
404,1.286033e+06,6.417662e-06,0.001468
405,1.286033e+06,8.689444e-06,0.003716
406,1.286033e+06,4.071940e-06,0.000673
407,1.286033e+06,8.370961e-06,0.003152
408,1.286033e+06,6.581329e-06,0.001649
409,1.286033e+06,3.759643e-06,0.000659
410,1.286033e+06,1.181230e-05,0.005429
411,1.286033e+06,7.021279e-06,0.001701
412,1.286033e+06,3.564706e-06,0.000587
413,1.286033e+06,9.639003e-06,0.004272
414,1.286033e+06,6.547427e-06,0.001320
415,1.286033e+06,4.212794e-06,0.000743
416,1.286033e+06,8.728756e-06,0.003718
417,1.286033e+06,5.308335e-06,0.001307
418,1.286033e+06,1.337428e-05,0.005621
419,1.286033e+06,5.860528e-06,0.000926
420,1.286033e+06,7.810533e-06,0.003062
421,1.286033e+06,6.132968e-06,0.001513
422,1.286033e+06,6.959258e-06,0.002915
423,1.286033e+06,4.617132e-06,0.001177
424,1.286033e+06,4.187315e-06,0.000761
425,1.286033e+06,6.856257e-06,0.002384
426,1.286033e+06,4.344728e-06,0.001069
427,1.286033e+06,8.435874e-06,0.003727
428,1.286033e+06,3.914348e-06,0.000656
429,1.286033e+06,8.383919e-06,0.003403
430,1.286033e+06,5.964668e-06,0.001396
431,1.286033e+06,3.739733e-06,0.000676
432,1.286033e+06,1.056781e-05,0.004864
433,1.286033e+06,6.935712e-06,0.001593
434,1.286033e+06,3.628832e-06,0.000623
435,1.286033e+06,8.971363e-06,0.003584
436,1.286033e+06,5.467651e-06,0.001331
437,1.286033e+06,9.895366e-06,0.004112
438,1.286033e+06,4.343134e-06,0.000710
439,1.286033e+06,3.893947e-06,0.000989
440,1.286033e+06,1.178250e-05,0.005070
441,1.286033e+06,4.213220e-06,0.000694
442,1.286033e+06,8.478955e-06,0.003561
443,1.286033e+06,6.897788e-06,0.001642
444,1.286033e+06,1.045094e-05,0.004889
445,1.286033e+06,5.650979e-06,0.000885
446,1.286033e+06,8.779665e-06,0.003284
447,1.286033e+06,5.535302e-06,0.001395
448,1.286033e+06,9.137564e-06,0.003729
449,1.286033e+06,4.382494e-06,0.000721
450,1.286033e+06,6.283325e-06,0.002704
451,1.286033e+06,6.280016e-06,0.001268
452,1.286033e+06,7.268749e-06,0.003277
453,1.286033e+06,4.198979e-06,0.000664
454,1.286033e+06,1.068023e-05,0.004532
455,1.286033e+06,4.974038e-06,0.000825
456,1.286033e+06,4.289378e-06,0.001079
457,1.286033e+06,6.515510e-06,0.002256
458,1.286033e+06,9.724463e-06,0.004531
459,1.286033e+06,6.975453e-06,0.001664
460,1.286033e+06,4.161826e-06,0.000744
461,1.286033e+06,1.031445e-05,0.004546
462,1.286033e+06,6.427266e-06,0.001560
463,1.286033e+06,3.347166e-06,0.000581
464,1.286033e+06,9.823276e-06,0.004121
465,1.286033e+06,6.815417e-06,0.001617
466,1.286033e+06,3.417240e-06,0.000602
467,1.286033e+06,8.322541e-06,0.004061
468,1.286033e+06,6.072670e-06,0.001439
469,1.286033e+06,3.515996e-06,0.000614
470,1.286033e+06,8.084005e-06,0.003284
471,1.286033e+06,4.353103e-06,0.001100
472,1.286033e+06,9.150531e-06,0.004098
473,1.286033e+06,4.373039e-06,0.000695
474,1.286033e+06,3.986175e-06,0.000964
475,1.286033e+06,6.111076e-06,0.002465
476,1.286033e+06,7.157817e-06,0.002401
477,1.286033e+06,4.697814e-06,0.001188
478,1.286033e+06,3.176318e-06,0.000607
479,1.286033e+06,8.294594e-06,0.003739
480,1.286033e+06,6.113643e-06,0.001419
481,1.286033e+06,3.330249e-06,0.000581
482,1.286033e+06,8.390412e-06,0.003425
483,1.286033e+06,5.103078e-06,0.001235
484,1.286033e+06,8.863708e-06,0.003665
485,1.286033e+06,4.251500e-06,0.000648
486,1.286033e+06,6.013622e-06,0.002332
487,1.286033e+06,5.555365e-06,0.001400
488,1.286033e+06,8.576502e-06,0.004008
489,1.286033e+06,4.467715e-06,0.000725
490,1.286033e+06,7.969285e-06,0.003358
491,1.286033e+06,5.599658e-06,0.001338
492,1.286033e+06,3.139617e-06,0.000568
493,1.286033e+06,9.733866e-06,0.004364
494,1.286033e+06,6.207873e-06,0.001436
495,1.286033e+06,3.506199e-06,0.000616
496,1.286033e+06,8.745451e-06,0.003818
497,1.286033e+06,5.208070e-06,0.001143
498,1.286033e+06,8.974328e-06,0.003374
499,1.286033e+06,3.721815e-06,0.000640
500,1.286033e+06,6.841612e-06,0.003041
501,1.286033e+06,5.686799e-06,0.001441
502,1.286033e+06,3.640842e-06,0.000580
503,1.286033e+06,9.865166e-06,0.004590
504,1.286033e+06,5.981529e-06,0.001376
505,1.286033e+06,3.251776e-06,0.000570
506,1.286033e+06,7.400900e-06,0.003317
507,1.286033e+06,5.351265e-06,0.001307
508,1.286033e+06,3.256437e-06,0.000558
509,1.286033e+06,6.241902e-06,0.002407
510,1.286033e+06,3.211709e-06,0.000809
511,1.286033e+06,5.678169e-06,0.002225
512,1.286033e+06,3.889032e-06,0.000950
513,1.286033e+06,3.248772e-06,0.000591
514,1.286033e+06,9.438289e-06,0.004268
515,1.286033e+06,6.068189e-06,0.001399
516,1.286033e+06,2.787707e-06,0.000491
517,1.286033e+06,6.513467e-06,0.001871
518,1.286033e+06,3.133907e-06,0.000747
519,1.286033e+06,6.021646e-06,0.002549
520,1.286033e+06,4.139743e-06,0.000948
521,1.286033e+06,3.128649e-06,0.000587
522,1.286033e+06,6.596890e-06,0.002788
523,1.286033e+06,4.503060e-06,0.001087
524,1.286033e+06,9.474266e-06,0.003541
525,1.286033e+06,3.756292e-06,0.000615
526,1.286033e+06,2.761906e-06,0.000690
527,1.286033e+06,8.787793e-06,0.004038
528,1.286033e+06,3.759484e-06,0.000621
529,1.286033e+06,8.305081e-06,0.003377
530,1.286033e+06,5.485131e-06,0.001371
531,1.286033e+06,9.807254e-06,0.004502
532,1.286033e+06,4.737185e-06,0.000764
533,1.286033e+06,4.417835e-06,0.001554
534,1.286033e+06,4.426668e-06,0.001111
535,1.286033e+06,9.645768e-06,0.004920
536,1.286033e+06,5.155730e-06,0.000826
537,1.286033e+06,7.995111e-06,0.003016
538,1.286033e+06,5.561098e-06,0.001396
539,1.286033e+06,6.845502e-06,0.002961
540,1.286033e+06,3.711290e-06,0.000604
541,1.286033e+06,7.056478e-06,0.003080
542,1.286033e+06,5.543674e-06,0.001338
543,1.286033e+06,9.357001e-06,0.004061
544,1.286033e+06,4.467191e-06,0.000736
545,1.286033e+06,6.533794e-06,0.002564
546,1.286033e+06,4.637305e-06,0.001069
547,1.286033e+06,2.835904e-06,0.000514
548,1.286033e+06,7.742094e-06,0.003619
549,1.286033e+06,5.644166e-06,0.001399
550,1.286033e+06,3.089297e-06,0.000528
551,1.286033e+06,6.085769e-06,0.002568
552,1.286033e+06,4.009141e-06,0.000969
553,1.286033e+06,6.487157e-06,0.002785
554,1.286033e+06,3.818707e-06,0.000897
555,1.286033e+06,3.429585e-06,0.000646
556,1.286033e+06,8.428742e-06,0.003728
557,1.286033e+06,4.687884e-06,0.001076
558,1.286033e+06,7.424537e-06,0.003599
559,1.286033e+06,4.911725e-06,0.000795
560,1.286033e+06,7.170307e-06,0.002893
561,1.286033e+06,4.780984e-06,0.001158
562,1.286033e+06,9.040015e-06,0.003736
563,1.286033e+06,4.250389e-06,0.000631
564,1.286033e+06,5.493363e-06,0.002209
565,1.286033e+06,4.874069e-06,0.001211
566,1.286033e+06,2.900312e-06,0.000531
567,1.286033e+06,9.109789e-06,0.004642
568,1.286033e+06,5.677785e-06,0.001244
569,1.286033e+06,2.953353e-06,0.000541
570,1.286033e+06,7.373558e-06,0.003243
571,1.286033e+06,5.369973e-06,0.001282
572,1.286033e+06,2.821130e-06,0.000490
573,1.286033e+06,8.136633e-06,0.003675
574,1.286033e+06,4.897321e-06,0.001189
575,1.286033e+06,2.676511e-06,0.000470
576,1.286033e+06,6.268762e-06,0.002665
577,1.286033e+06,4.517224e-06,0.001067
578,1.286033e+06,7.453387e-06,0.003174
579,1.286033e+06,3.392943e-06,0.000555
580,1.286033e+06,2.572805e-06,0.000637
581,1.286033e+06,4.389246e-06,0.001570
582,1.286033e+06,4.905326e-06,0.001966
583,1.286033e+06,4.162204e-06,0.000869
584,1.286033e+06,3.069525e-06,0.000559
585,1.286033e+06,7.935589e-06,0.003555
586,1.286033e+06,5.243949e-06,0.001208
587,1.286033e+06,2.552570e-06,0.000451
588,1.286033e+06,8.486358e-06,0.003435
589,1.286033e+06,4.904048e-06,0.001191
590,1.286033e+06,2.725411e-06,0.000482
591,1.286033e+06,6.257832e-06,0.002832
592,1.286033e+06,4.542018e-06,0.001117
593,1.286033e+06,7.191020e-06,0.003142
594,1.286033e+06,3.560871e-06,0.000584
595,1.286033e+06,4.836533e-06,0.001827
596,1.286033e+06,4.651812e-06,0.001161
597,1.286033e+06,6.359939e-06,0.002776
598,1.286033e+06,2.980214e-06,0.000473
599,1.286033e+06,5.492416e-06,0.002361
600,1.286033e+06,5.125590e-06,0.001216
601,1.286033e+06,2.589490e-06,0.000487
602,1.286033e+06,8.236800e-06,0.004392
603,1.286033e+06,5.338462e-06,0.001169
604,1.286033e+06,2.557712e-06,0.000464
605,1.286033e+06,7.236106e-06,0.003109
606,1.286033e+06,5.186399e-06,0.001049
607,1.286033e+06,2.602906e-06,0.000476
